Freq (GHz),Effective Dk (1),Effective Dk std (1),Losses (dB/mm),Losses std (dB/mm)
1.0,2.3966849298098882,0.01650315224258873,0.0025008086696963437,0.0004210844119949317
1.5,2.3873584174572096,0.01056895691656597,0.0033515406462443155,0.00042939730546725705
2.0,2.379428160894201,0.008215255117056532,0.004016600143713602,0.00043657777595870983
2.5,2.3728941601208624,0.00839244540491134,0.004557565616006659,0.0005012360251606815
3.0,2.367756415137192,0.008785672858454099,0.005036608529529623,0.000580609822731523
3.5,2.365765263862023,0.008539325606805384,0.005458248761930282,0.0004974921579863674
4.0,2.363148247005128,0.008464652985172388,0.005995339447138596,0.0005912736905083583
4.5,2.3608714411697,0.008357554237148627,0.006836381538341719,0.000578252933839203
5.0,2.359377563106567,0.008319291627732938,0.007415744290367199,0.0006223724877790338
5.5,2.3579466547158554,0.008275448610524448,0.00796600481368886,0.0006003427987339391
6.0,2.357057743109368,0.008242956840699695,0.008496395163841758,0.0005527852481661007
6.5,2.3561988459391716,0.008221185018038145,0.008949606103568764,0.0005230179858057403
7.0,2.3555245559362614,0.008203195640105888,0.009506272485796387,0.0005624135517951837
7.500000000000001,2.355020571832747,0.008188975176080778,0.010025279850836465,0.0005934577146338012
8.0,2.3543587446190095,0.008178828044874936,0.010525686063191637,0.0006263343265460958
8.5,2.35380434045905,0.008177129707839084,0.010972654294682345,0.0006942160934412559
9.0,2.353272733626262,0.008182923331976268,0.011501552855630554,0.0007897235350548417
9.5,2.3529091177790153,0.00818726686775829,0.011880904518816295,0.000854600841157128
10.0,2.3528664020082095,0.008169562179513059,0.012354740865836787,0.000842698993132602
10.5,2.3528329632146265,0.008142012241482479,0.012774028108364144,0.0007473025166367765
11.0,2.3529316793555526,0.008117151557026546,0.013211818873865157,0.0006122758206814255
11.5,2.3528293290731805,0.008111340298922002,0.013527633273639204,0.0006009994445234949
12.0,2.3526498823552675,0.00810424696456136,0.014050167744804443,0.0005868959492571449
12.5,2.3525793629964347,0.008102070447791472,0.014343799237412486,0.0005945249219097232
13.0,2.352718204515871,0.008099994706571662,0.014900449359655423,0.0006149815550717142
13.5,2.352918762987169,0.008099692466895535,0.015357057406807496,0.0006296636693652347
14.0,2.353389473631393,0.008097333688722508,0.0159297065788035,0.0006107989086577469
14.500000000000002,2.3539160722402563,0.008095600522660302,0.016700575507454192,0.0006108303123065223
15.000000000000002,2.3540044633320907,0.008093130443058354,0.01730428469467416,0.0005764269490025934
15.500000000000002,2.3538601750515973,0.008090897203359947,0.017850675246293076,0.0005605093265346179
16.0,2.3537439230246378,0.008088115674726079,0.01867786581359003,0.0005618207266702041
16.5,2.3536663397260655,0.008087374784422112,0.018914559674603357,0.0005757338662222601
17.0,2.35413121011361,0.008086171952012312,0.019509892294109505,0.0005779792728047074
17.5,2.3544269919131566,0.008088036974108405,0.02006335133756285,0.0005784390521004452
18.0,2.3547961456287596,0.008090752131473927,0.0207063612804287,0.0005750467703850292
18.5,2.3551717085774686,0.008092238237452705,0.021458593241931306,0.0006025506798542475
19.0,2.3552372113983973,0.008092299947475023,0.02190850084212912,0.0006231307591712002
19.5,2.355186866950837,0.008091144146735717,0.02237558283366293,0.0006238999975359676
20.0,2.3552915079894308,0.008093271031568766,0.022813798227334495,0.0006466573047720393
20.5,2.355440628480631,0.008097702331911512,0.022617091332388598,0.0007509552181221748
21.0,2.3560457201507123,0.008103546418999762,0.022652399922603875,0.0008585577298055535
21.5,2.3563937540925908,0.00810911028265146,0.022931564431124325,0.0009223223118909867
22.0,2.356877831579179,0.008112026505579817,0.023129695909364215,0.000909115607676403
22.5,2.357258073996625,0.008111470256317229,0.02347499782795124,0.0008521087821736024
23.0,2.3578151086440844,0.00811070711192156,0.024245568489848577,0.0008529125438433451
23.5,2.358097704748141,0.008107560763247774,0.02492580803769396,0.0008507796502359309
24.0,2.3585388714103632,0.008107642497068183,0.025279388129583125,0.0009256291750762795
24.5,2.3587896286294483,0.008105395345172564,0.02567313517061027,0.0010051008079732153
25.0,2.359121460089163,0.008106451576597402,0.025911322973445478,0.0010252338991006413
25.5,2.3596042609143097,0.008107964973024448,0.02638697857193036,0.0009892319217534634
26.0,2.3601498361717774,0.008110901369092994,0.02630846883659438,0.0008930232490284206
26.5,2.3607993267253553,0.008111684054540786,0.026992956952206895,0.0007683608868901657
27.0,2.361445774759535,0.008113885827426212,0.02781322717032629,0.0007550501330570224
27.5,2.361844888705,0.00811577464015191,0.028048765213848283,0.0006991213264407598
28.0,2.3622741338575466,0.008119010501893068,0.0281099504473521,0.0006693873856588069
28.5,2.3627067516851143,0.008117509311433041,0.028492710078074045,0.0006620890196600229
29.000000000000004,2.363096005874279,0.008118830126641417,0.028603248625209077,0.0006540263271357811
29.500000000000004,2.363411122679036,0.008118815138973822,0.028877634627617964,0.0006297791845306662
30.000000000000004,2.363611847719717,0.008118176719101073,0.028963499751010865,0.0005821394881294269
30.500000000000004,2.363943115359614,0.008113909901734502,0.02966422475453047,0.0005043414637354407
31.000000000000004,2.364032267673542,0.00811062999913918,0.030090774763681622,0.0004141555358235938
31.500000000000004,2.3642818121474045,0.008109132051071286,0.030377016337567262,0.00037247179401729883
32.0,2.3646281722280853,0.008111207004258448,0.03085355017733889,0.0003573372596698966
32.5,2.365104222294966,0.00811072033192595,0.03127987270358965,0.00033639858529369476
33.0,2.3655317925179395,0.008111527786549687,0.03172825231369051,0.0003388416698526589
33.5,2.365755208328453,0.008112104052605994,0.032284939497918136,0.00034514130810855173
34.0,2.366051741802,0.008113642779501959,0.03251201478956447,0.0003571658947753211
34.5,2.3664619397188393,0.008113594419124218,0.03284345321106107,0.0003621329142281783
35.0,2.366957870806765,0.00811519177148417,0.03349245031193702,0.00037317286923240975
35.5,2.367551248027941,0.008116581367237887,0.03400091952034685,0.00038610179291728535
36.0,2.3678936237174963,0.008118773756668958,0.034856098357173744,0.0004005780203609795
36.5,2.3682533912176202,0.008118606068466804,0.03509549532328464,0.00039860689614992073
37.0,2.3684659272458415,0.008119094238123908,0.035610023145318394,0.0004021095907231484
37.5,2.368759282691223,0.008119524053002904,0.035768317919079716,0.0004025287529684075
38.0,2.369219338329085,0.008121616816560883,0.03550443063754414,0.00041097660108092013
38.5,2.369923571698216,0.008124020030380904,0.03578022324143763,0.0004139703650290383
39.0,2.370710887087751,0.008125757042807422,0.03614996146074004,0.0004055051960358955
39.5,2.3712904471649896,0.00813179135160595,0.03690279168341947,0.0004263554498858237
40.0,2.371740170405827,0.008137743933779083,0.03801677342107575,0.00044688273084649244
40.5,2.3721383834056677,0.008142810279607763,0.03841242261959885,0.00046617561428367047
41.0,2.3724103306751223,0.008146418684814818,0.039170335963245054,0.00047680576917351716
41.5,2.372883190239686,0.008146395596021844,0.03955380509481458,0.0004660043423673207
42.0,2.3733800743287845,0.00814501185667638,0.04014981000451881,0.0004390555935857966
42.5,2.3739862880860856,0.00814536985171559,0.04066631194588818,0.00041695119813860983
43.0,2.374605651501323,0.008142673523610726,0.04098637674328187,0.00037504252328507105
43.5,2.3751317516554047,0.008146703971104844,0.04177415073967515,0.00036841093612414034
44.0,2.3757260273970835,0.008149696352593131,0.042611177392138086,0.00036089534868140815
44.5,2.3762203048080166,0.008153740876728446,0.0432325919937012,0.00036431444452021715
45.0,2.376774206382693,0.008157502171408102,0.04410224147613024,0.0003730104216171733
45.5,2.377323591564665,0.008158375307466641,0.04489900377478287,0.0003781739804468153
46.0,2.3778269338384512,0.008157547654458646,0.04575876565323654,0.00037879719573132573
46.5,2.3782995257622765,0.008157769996314606,0.04621861881442559,0.0003853698226361797
47.0,2.378834074493569,0.008155480899817597,0.04678438204616254,0.00038520469292978386
47.5,2.3793336088373693,0.00815928953806632,0.0471656036411952,0.0004081864618295664
48.0,2.3800071781159913,0.008162115981087757,0.04769831569927692,0.00042988612381157144
48.5,2.3806906214467403,0.008166836776885634,0.04843874579965729,0.0004538466745757047
49.0,2.381404210326582,0.008171017584348267,0.04963211876471299,0.0004763766458077092
49.5,2.382035190074046,0.008172746820598632,0.05080397939472955,0.0004857540182228553
50.0,2.382604677501388,0.008172401264885087,0.05210781119138829,0.00048689595417817575
50.5,2.3832070428190386,0.00817234920069164,0.053270877151611155,0.0004957055470234526
51.0,2.3837441831720625,0.008170704399427466,0.054527986838435044,0.0004766734620268211
51.5,2.3843385332229703,0.008174093842692931,0.055589710640981005,0.0005058486906405138
52.0,2.3849350815225314,0.00817672763389041,0.05616038266266167,0.0005280544476358692
52.5,2.385515787291481,0.008208534111714082,0.05708076489425819,0.0009412661646913378
53.0,2.38610114762853,0.008208800182943747,0.057888962302394126,0.0009681997966916223
53.5,2.3865774588372535,0.008301350791773585,0.058749445072956444,0.0016860481761142292
54.0,2.3870943116515018,0.008433632158443916,0.059737712058414605,0.002439795749789471
54.5,2.387793306393595,0.008561841379066562,0.060940171776616064,0.0029956878723209606
55.0,2.3883750658749596,0.008633893331274234,0.062357113783063245,0.003290539303709901
55.5,2.3891881713623815,0.008643907723313972,0.06351982247521067,0.003320808061200769
56.0,2.389882434564198,0.008635616850699003,0.06402152666333533,0.0031858182116314806
56.5,2.3906434286461793,0.008681321130527454,0.06485842149587957,0.003226781595799875
57.0,2.391335863027302,0.008681765607717098,0.06550808412028727,0.0031669905138000196
57.50000000000001,2.392040198160366,0.00867804399499077,0.06667536032432515,0.003155440911481887
58.00000000000001,2.3927939743501603,0.008634860995143366,0.06767578497833583,0.003127988076057549
58.50000000000001,2.3934995167158335,0.008623139512551998,0.06900954698797808,0.003077411548486199
59.00000000000001,2.394369885818743,0.008613740096864678,0.0699064841237852,0.0030069211300030488
59.50000000000001,2.3951920246386225,0.008664503279987107,0.07082140712816389,0.003025721468179465
60.00000000000001,2.3959439664931077,0.008707808053550677,0.07182570724153638,0.003082193989284536
60.50000000000001,2.3969095613543514,0.008741300538281893,0.07256432880333838,0.0031251730792176634
61.00000000000001,2.3975981233094226,0.008757904117505226,0.07332320852829673,0.003140825770733256
61.50000000000001,2.3984260562745465,0.00874213824274246,0.07442014819761776,0.0031198517003082505
62.00000000000001,2.3991667409394686,0.008704756552870273,0.07515484931443833,0.003230320932225566
62.50000000000001,2.3997164744334167,0.00868206737543768,0.07609140856401886,0.0033127389283791643
63.00000000000001,2.4003569901956414,0.008642519980164035,0.07760823445903478,0.003380490586105557
63.50000000000001,2.400777907066769,0.00866829308147412,0.0789341581907935,0.003416003639290191
64.0,2.401309751373919,0.00868790681869381,0.08047083616911327,0.0033968670127856268
64.5,2.4020920410485025,0.008704601144177737,0.08115371382638803,0.003344401167282919
65.0,2.4028788411800233,0.00871222343924269,0.08172724810132649,0.003283993446615342
65.5,2.403679734623325,0.008693326643283858,0.08193144441842314,0.0030898919553740104
66.0,2.404593395837502,0.00868939632296302,0.08218869355888421,0.003064500117733438
66.5,2.4056045709056346,0.008693121877957203,0.08206270810128648,0.003018653390426529
67.0,2.4062951684620364,0.008693048017137245,0.08262090556001625,0.0030570520099322137
67.5,2.407216304654604,0.008693726441240193,0.08246320061043678,0.0030404289153588937
68.0,2.408187096306665,0.008679531432137266,0.08302953138669875,0.0030225300391908227
68.5,2.4090290720684817,0.008662168652525804,0.08370049560434913,0.0030093465316441783
69.0,2.409865360941615,0.008662862825980455,0.08407586868512462,0.003037963360746432
69.5,2.410379153273079,0.008665339955286787,0.0845226589755297,0.0029839932202721012
70.0,2.411178584372837,0.008697115661922971,0.08548518925002282,0.002952135171328537
70.5,2.412119274090302,0.008756509120849439,0.08574657337833633,0.0028926792667634807
71.0,2.412699112393323,0.008812250600438078,0.08619853465284705,0.0028472330342680513
71.5,2.4134180943206864,0.008854194089289173,0.08657180218479639,0.0027750811946107524
72.0,2.414117995332061,0.008856014139290656,0.08724066684820987,0.002685871369075071
72.5,2.4144789334227483,0.008826562734159247,0.0881717904392228,0.0025748448421917753
73.0,2.4149907150955885,0.008804804284755685,0.08896793778182437,0.0024886537364562037
73.5,2.4158420023330267,0.008787132670517065,0.08987864839204675,0.0024448225564167375
74.0,2.4169663315374006,0.008801327610863276,0.09099383285044821,0.0024938210305025655
74.5,2.417815144347232,0.00880477848697737,0.09157047885962104,0.0026271864808609315
75.0,2.4186217026214796,0.008800114225436573,0.0914021945193945,0.00279211384057671
75.5,2.4195111608361706,0.008800605642297232,0.09120751027871202,0.0029598459127869385
76.0,2.4203416675393314,0.008790768417029334,0.09124558188423336,0.003141411437871966
76.5,2.420729395741329,0.008791865292089985,0.09191498943534418,0.0032967333558852323
77.0,2.421416977995928,0.008781286153926421,0.0932952092281359,0.0034039407897278893
77.5,2.422439659964111,0.008792382439554545,0.09439515708178645,0.0034881500614140325
78.0,2.4236361828716313,0.008814653399905831,0.09510596644817426,0.003541577427987566
78.5,2.424167802974129,0.008863751418771947,0.09540444382801953,0.003660848630221211
79.0,2.4246213541859882,0.008873237437220703,0.09560904833996034,0.003676101286370442
79.5,2.425239948088171,0.008896501495102536,0.09600434154843981,0.0037922674726682893
80.0,2.4257105320787256,0.008961859589251924,0.09603437824424621,0.004041220830051348
80.5,2.4259492162822496,0.009008291495907527,0.09634963338090498,0.004251433134786634
81.0,2.426626507322824,0.009022832922157139,0.09764563055610992,0.004369987762998854
81.5,2.4271914484467536,0.009037302017136872,0.09825530168830121,0.004450115029166369
82.0,2.4284037264453007,0.009007397878182931,0.0981348128100531,0.004457571378960278
82.5,2.4292456078564038,0.009015165344309866,0.09820225238563698,0.00458480368523037
83.0,2.4303249770902604,0.008969021378956263,0.09846821830706196,0.004589123212931959
83.5,2.4310122189546517,0.008877795120307412,0.09897925276995795,0.004452563543423879
84.0,2.4315569222883653,0.008835476925962411,0.09927125096665225,0.00438129921623327
84.5,2.432256513957238,0.008799826616415051,0.10071388245262955,0.004350046822767753
85.0,2.432759922642863,0.008827843675220973,0.10222372043826378,0.004315498149728192
85.5,2.4331141000905667,0.008847177315864518,0.1035931645711357,0.004237455954673724
86.0,2.4341330220810837,0.008848979009085557,0.10465632285675049,0.004053292024188414
86.5,2.4349214242223445,0.008860652824603202,0.10528094748931419,0.003834923094959704
87.0,2.4359432948042143,0.008845305720164068,0.10535758175430503,0.0036084715011909987
87.5,2.436549623604011,0.008853622420321729,0.1053257339980872,0.0033911953247436964
88.0,2.4370742161274768,0.008861010519376364,0.1060998670523938,0.0031786780854364777
88.5,2.4377390499844087,0.008864699279860316,0.10749956893139977,0.0030738525686674584
89.0,2.438425892819931,0.008889695072159138,0.1083909098148214,0.0030032388546600663
89.5,2.4395013021085146,0.008904315215526204,0.109447905464197,0.00293209743384578
90.0,2.440438608175519,0.008895513977719389,0.10962602002702326,0.002813865511542168
90.5,2.441057632650403,0.00887475587289894,0.10966500568683371,0.0027148313381708607
91.0,2.4417372745825006,0.008839869104774531,0.10976080953166113,0.0025707824616765075
91.5,2.442363271279515,0.008858497237231982,0.10960021428607494,0.0026814499886222577
92.0,2.442930220536868,0.008884567473248934,0.11060634346437913,0.0027605670106674424
92.5,2.4434816276069657,0.008935276723189556,0.11107927650043715,0.002919298506298243
93.0,2.444176028114497,0.008949669293390574,0.1123352149946481,0.0030088238164214486
93.5,2.444856929259594,0.008935851710573714,0.11343582595514365,0.0029886385970325567
94.0,2.4453731607205804,0.00892395350249716,0.11451898984458264,0.002863762320654342
94.5,2.4459654350081714,0.008878296417185719,0.11532525440319923,0.002620362331934804
95.0,2.4469640386056097,0.008889225500548893,0.11590614266356568,0.0025066607238045605
95.5,2.4479893068949843,0.00887554350187186,0.11592881547406694,0.002455133464785035
96.0,2.4491909658585773,0.008916861657410773,0.11628345170944865,0.002608119467096983
96.5,2.449989250670298,0.008947298324059504,0.1156741606894374,0.002689867590667497
97.0,2.450625719476214,0.008952324427581275,0.11620350131175386,0.002758882588427143
97.5,2.4509159220551893,0.008932265549239616,0.11721746972316677,0.002775608122771505
98.0,2.4513164891087387,0.008900919829849144,0.11905557638218094,0.0027643085254817706
98.5,2.4518338298824727,0.008866736250431266,0.12019217790470141,0.0026583406995365493
99.0,2.4527735015276084,0.008891926974987665,0.12134050704888,0.0026698062483199742
99.5,2.453521064437983,0.008886804747739849,0.12206857793422267,0.0025844369236340775
100.0,2.4543539438484823,0.008909329460829308,0.12280912945927473,0.0025909447827559633
100.5,2.4551456713894413,0.008915887911454059,0.12316167109476646,0.002567263305196631
101.0,2.455814219454673,0.008891893850462877,0.12384030732569341,0.002533252202244661
101.5,2.4564144792193816,0.008921170638980349,0.12379021992117484,0.0026379127592215243
102.0,2.457193926573446,0.008898135577043479,0.1244667985731193,0.0027320438541636864
102.5,2.4583045556180334,0.008976439880423924,0.12492605863809811,0.0031488824711317157
103.0,2.459349306838408,0.00900209418796107,0.1258437841857487,0.0035365630848555075
103.5,2.4601674979270562,0.00906494910233303,0.12655476796774012,0.004158986484297983
104.0,2.4606942109826546,0.009100390503352127,0.12679894179724469,0.00471196230951925
104.5,2.4615312920663417,0.009103261871542413,0.1274424209959214,0.005242566270163522
105.0,2.461882927735982,0.009106188751685704,0.12778130372599328,0.005656687623696371
105.5,2.4628038997411807,0.009091009993199912,0.12775798509931452,0.005845071023733823
106.0,2.463563583270228,0.009091524275009324,0.12961550292733745,0.0059364118048101724
106.5,2.4647669793958182,0.00912296570031259,0.13127698245695163,0.0059794246572997395
107.0,2.4657695239526776,0.00913276891617221,0.1328654365336254,0.006080720660679171
107.5,2.4664520267193493,0.009135662788900914,0.13423756838144085,0.0061636472427991805
108.0,2.4667401936894207,0.009098938798107355,0.13501141940747752,0.006166919269730559
108.5,2.4674295959498154,0.009062519410349324,0.13654396086735138,0.0061115937739395386
109.0,2.467802728380239,0.009075018640967523,0.13631526768154745,0.0060281378311114985
109.5,2.468742233975248,0.009079159721318708,0.13663017531188362,0.006218090184335584
110.0,2.46935022220219,0.009158454077422216,0.13665598840587329,0.006741945839653026
110.5,2.470361181599043,0.009115316661496235,0.13721676862662488,0.006929208503932297
111.0,2.471037546685116,0.009084861304772334,0.1375285039461142,0.0071103629140448835
111.5,2.4714565438718794,0.009072654468943484,0.13791487800674043,0.006967615724877803
112.0,2.471997855065234,0.008970063958284482,0.13980468888236663,0.006660108621135936
112.5,2.472874290150658,0.009136477618853035,0.14008275019429606,0.006799302497519505
113.0,2.473496732678674,0.009122148570744431,0.13897102825553811,0.006626934339646701
113.5,2.474363894163663,0.009432029026780956,0.13850684187240617,0.006915407726241693
114.0,2.475120096923541,0.009614848257554844,0.13831886738875585,0.0073096687370693275
114.50000000000001,2.475975849801946,0.009770576915489826,0.13964216600861928,0.007878436735786813
115.00000000000001,2.476745484636193,0.009756345720311123,0.14166321748372598,0.008520675883951096
115.50000000000001,2.477311593547233,0.009621661164344656,0.14254385199509656,0.008984679747045806
116.00000000000001,2.4780749743673467,0.009332005047690875,0.14561484687515602,0.009095669560930554
116.50000000000001,2.4786642312062654,0.009263753999146761,0.1454241787172811,0.008446505212336359
117.00000000000001,2.4791480188208137,0.009011573489745591,0.14725030844886536,0.008247628688159522
117.50000000000001,2.479857059599458,0.009151279287412408,0.1492636062908153,0.008729286096138242
118.00000000000001,2.480726718216071,0.00912212954657391,0.15154917069427004,0.009077003181184836
118.50000000000001,2.4816078573619174,0.009193165920677437,0.15343612864642603,0.009594372492502716
119.00000000000001,2.4832067219212766,0.009179136993412825,0.15215224915347528,0.00860164380956717
119.50000000000001,2.4840552908660496,0.009139998921140776,0.1511352569784145,0.009678622782927115
120.00000000000001,2.4851492621895983,0.009204436784130689,0.15061365003066857,0.011848156925959951
120.50000000000001,2.4856034892091263,0.009229191193135885,0.14845606395121938,0.012725021839762011
121.00000000000001,2.4861133172004957,0.009277438662038855,0.1494155087210968,0.012611582517970312
121.50000000000001,2.4863966954045766,0.00932598305828108,0.14890025481517666,0.011184144001513746
122.00000000000001,2.4867723713017544,0.009278517562063607,0.1506034977047013,0.009403596017071969
122.50000000000001,2.4869608864168917,0.009345433561753054,0.15235363662488519,0.009898980581004406
123.00000000000001,2.488426391065171,0.009260233680926665,0.15303066591523892,0.009834189819620429
123.50000000000001,2.4892462058209155,0.009419455993266162,0.15633965415394482,0.010794686102446707
124.00000000000001,2.490702227449585,0.009506219457947902,0.15799263931390586,0.010934435461721426
124.50000000000001,2.491414027743174,0.00966774569265188,0.1586659636151598,0.011276868470517233
125.00000000000001,2.4922137694310327,0.009765230677066089,0.15996367805671857,0.0117234421192691
125.50000000000001,2.4927862900495117,0.00971198219509387,0.15755101021969609,0.012836675968641615
126.00000000000001,2.4930824041579513,0.009643319181738766,0.15894836130475004,0.014417005015864078
126.50000000000001,2.493018732753683,0.009506438656500577,0.16138167577918827,0.014528103739628461
127.00000000000001,2.4936882528643025,0.009400751460726761,0.16216470649136422,0.015169896250597892
127.50000000000001,2.4938434211127936,0.009548590447078889,0.16391999528052598,0.015281743783017299
128.0,2.4948459723228145,0.009453584356328676,0.16386225197435114,0.016749290490039825
128.5,2.4951485897154746,0.009671211358009307,0.16344342421671096,0.0189003089108726
129.0,2.4965540532527615,0.009513190821891566,0.162188985751343,0.019291885816228344
129.5,2.497668690188483,0.009801449023851907,0.16129640806389017,0.018761314053761035
130.0,2.4988017718890565,0.010206768174626717,0.16152517297278374,0.01738230140322869
130.5,2.5000792582241145,0.010220958321830264,0.16316786140406644,0.016572022529124854
131.0,2.5012831656111456,0.010116594006284674,0.1626011434681113,0.01775694480877892
131.5,2.5018512837337896,0.009732197635207237,0.1654828110906077,0.017567357683901916
132.0,2.502265732964582,0.009392320055448506,0.167256844006982,0.01697012848613058
132.5,2.5023220880999837,0.009595248092720107,0.16831620109684933,0.01606717194910748
133.0,2.5031651421384553,0.009379391664329927,0.1753171395427317,0.014364085060165387
133.5,2.5036276682344067,0.009461865101632466,0.17903631179594282,0.015253493651479497
134.0,2.5040145420653004,0.009392188803924848,0.1825058167929045,0.014916841115205087
134.5,2.5051033256376116,0.009449374347646306,0.18188696125727236,0.016452339818574024
135.0,2.505746091736203,0.009653276726409725,0.18164343024419272,0.017381580065558965
135.5,2.5061848706900234,0.009593557790799238,0.181724697670507,0.02067765221938918
136.0,2.5064963517865224,0.00975398470341001,0.18109653889689406,0.024046244362774163
136.5,2.5072895919921105,0.009676545423325827,0.17961460261861797,0.02563339905579902
137.0,2.5081797656564953,0.009822062954246692,0.18409289450455202,0.02503758312521977
137.5,2.509040930348318,0.010016302050033172,0.18375959511158352,0.02213601718146179
138.0,2.509650138084588,0.010009040444506468,0.1880180887526847,0.024648530709310907
138.5,2.510615117239919,0.010190341500089137,0.1845183785537285,0.027576352922564867
139.0,2.511299270175892,0.010068731059909632,0.18531574539915036,0.03215406119917907
139.5,2.512032235663063,0.010114566646335425,0.18648937884954722,0.035539064425557466
140.0,2.513171820364223,0.010269064702837291,0.18507156268423294,0.034509470135613146
140.5,2.5140932098875526,0.010163118973855885,0.18435309647002604,0.03253278609500109
141.0,2.515068973091624,0.010307589714444905,0.18568599831898666,0.03207828953196351
141.5,2.5156805207245383,0.01004379038923174,0.18905238651300155,0.030503412204242464
142.0,2.5162061773138737,0.009995304408360944,0.19230828480992018,0.03246367113555868
142.5,2.5169152401703885,0.010152341982543405,0.19212799932310654,0.028564102377152366
143.0,2.5177831716140195,0.00999395921347947,0.19623402238562657,0.02466507875424649
143.5,2.5184270075717916,0.009978241385623652,0.2004127703086942,0.02301207445615154
144.0,2.5192285740476676,0.009655074389262256,0.20076032050101447,0.02071446198597332
144.5,2.520053211634865,0.009373993956667201,0.2005301874124255,0.018268941976642132
145.0,2.52075464463678,0.009510869802484678,0.2012363596104374,0.015725878565057416
145.5,2.5214225268729646,0.00957684007539366,0.20181284192488108,0.01470557895699854
146.0,2.5219861018884067,0.009923324980496934,0.20288129336270752,0.0166762318307721
146.5,2.5232951781595885,0.010310589717128745,0.2037905589792407,0.019088998111109756
147.0,2.524507138492468,0.010522419684782996,0.20665314496718862,0.020567061318580934
147.5,2.5253518915756326,0.010443003200911714,0.2099316328658708,0.02194995328667685
148.0,2.526036105219974,0.010135252641997494,0.21167415470330553,0.022274772101549635
148.5,2.5266407519649543,0.009489774947796011,0.21460220508198058,0.0206681755933925
149.0,2.5271290286938872,0.008550228291237945,0.2176777307972673,0.018725474852691
149.5,2.527500935406777,0.009810551465525048,0.22090218925505678,0.023064151727571904
150.0,2.527756472103621,0.015272270452909676,0.2242770581836518,0.03747998523461758
